id,col_3,col_4,col_5,col_5_英語,card_name_英語,image_url_英語,col_5_韓国語,card_name_韓国語,image_url_韓国語,col_5_中国語,card_name_中国語,image_url_中国語,col_5_フランス語,card_name_フランス語,image_url_フランス語,col_5_スペイン語,card_name_スペイン語,image_url_スペイン語,col_5_ドイツ語,card_name_ドイツ語,image_url_ドイツ語
3118,A1,281/226,A1-281,A1-281,Pikachu ex,https://assets.tcgdex.net/en/tcgp/A1/281/low.webp,A1-281,피카츄 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/281.webp,A1-281,皮卡丘 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/281.webp,A1-281,Pikachu ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/281.webp,A1-281,Pikachu ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/281.webp,A1-281,Pikachu ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/281.webp
3119,A1,280/226,A1-280,A1-280,Charizard ex,https://assets.tcgdex.net/en/tcgp/A1/280/low.webp,A1-280,리자몽 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/280.webp,A1-280,噴火龍 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/280.webp,A1-280,Dracaufeu ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/280.webp,A1-280,Charizard ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/280.webp,A1-280,Glurak ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/280.webp
3120,A1,279/226,A1-279,A1-279,Wigglytuff ex,https://assets.tcgdex.net/en/tcgp/A1/279/low.webp,A1-279,푸크린 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/279.webp,A1-279,胖可丁 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/279.webp,A1-279,Grodoudou ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/279.webp,A1-279,Wigglytuff ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/279.webp,A1-279,Knuddeluff ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/279.webp
3121,A1,278/226,A1-278,A1-278,Machamp ex,https://assets.tcgdex.net/en/tcgp/A1/278/low.webp,A1-278,괴력몬 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/278.webp,A1-278,怪力 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/278.webp,A1-278,Mackogneur ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/278.webp,A1-278,Machamp ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/278.webp,A1-278,Machomei ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/278.webp
3122,A1,277/226,A1-277,A1-277,Gengar ex,https://assets.tcgdex.net/en/tcgp/A1/277/low.webp,A1-277,팬텀 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/277.webp,A1-277,耿鬼 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/277.webp,A1-277,Ectoplasma ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/277.webp,A1-277,Gengar ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/277.webp,A1-277,Gengar ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/277.webp
3111,PROMO-A,002/P-A,P-A-002,P-A-002,X Speed,https://assets.tcgdex.net/en/tcgp/P-A/002/low.webp,P-A-002,스피드업,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/ko_KR/2.webp,P-A-002,速度強化,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/zh_TW/2.webp,P-A-002,Vitesse +,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/fr_FR/2.webp,P-A-002,Velocidad X,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/es_ES/2.webp,P-A-002,X-Initiative,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/de_DE/2.webp
3110,PROMO-A,003/P-A,P-A-003,P-A-003,Hand Scope,https://assets.tcgdex.net/en/tcgp/P-A/003/low.webp,P-A-003,핸드스코프,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/ko_KR/3.webp,P-A-003,窺手鏡,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/zh_TW/3.webp,P-A-003,Scrute Main,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/fr_FR/3.webp,P-A-003,Periscopio,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/es_ES/3.webp,P-A-003,Hand Scope,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/de_DE/3.webp
3109,PROMO-A,004/P-A,P-A-004,P-A-004,Pokédex,https://assets.tcgdex.net/en/tcgp/P-A/004/low.webp,P-A-004,포켓몬 도감 ex,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/ko_KR/4.webp,P-A-004,寶可夢圖鑑 ex,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/zh_TW/4.webp,P-A-004,Pokédex ex,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/fr_FR/4.webp,P-A-004,Pokédex ex,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/es_ES/4.webp,P-A-004,Pokédex ex,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/de_DE/4.webp
3108,PROMO-A,005/P-A,P-A-005,P-A-005,Poké Ball,https://assets.tcgdex.net/en/tcgp/P-A/005/low.webp,P-A-005,몬스터볼,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/ko_KR/5.webp,P-A-005,精靈球,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/zh_TW/5.webp,P-A-005,Poké Ball,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/fr_FR/5.webp,P-A-005,Poké Ball,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/es_ES/5.webp,P-A-005,Pokéball,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/de_DE/5.webp
3107,PROMO-A,006/P-A,P-A-006,P-A-006,Red Card,https://assets.tcgdex.net/en/tcgp/P-A/006/low.webp,P-A-006,레드카드,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/ko_KR/6.webp,P-A-006,紅牌,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/zh_TW/6.webp,P-A-006,Carton Rouge,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/fr_FR/6.webp,P-A-006,Tarjeta Roja,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/es_ES/6.webp,P-A-006,Rote Karte,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/de_DE/6.webp
3106,PROMO-A,007/P-A,P-A-007,P-A-007,Professor's Research,https://assets.tcgdex.net/en/tcgp/P-A/007/low.webp,P-A-007,박사의 연구,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/ko_KR/7.webp,P-A-007,博士的研究,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/zh_TW/7.webp,P-A-007,Recherches Professorales,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/fr_FR/7.webp,P-A-007,Investigación de Profesores,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/es_ES/7.webp,P-A-007,Forschung des Professors,https://ptcgp-tracker.com/sites/default/files/promo_a/cards/de_DE/7.webp
3123,A1,276/226,A1-276,A1-276,Zapdos ex,https://assets.tcgdex.net/en/tcgp/A1/276/low.webp,A1-276,썬더 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/276.webp,A1-276,閃電鳥 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/276.webp,A1-276,Électhor ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/276.webp,A1-276,Zapdos ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/276.webp,A1-276,Zapdos ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/276.webp
3124,A1,275/226,A1-275,A1-275,Articuno ex,https://assets.tcgdex.net/en/tcgp/A1/275/low.webp,A1-275,프리져 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/275.webp,A1-275,急凍鳥 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/275.webp,A1-275,Artikodin ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/275.webp,A1-275,Articuno ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/275.webp,A1-275,Arktos ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/275.webp
3125,A1,274/226,A1-274,A1-274,Moltres ex,https://assets.tcgdex.net/en/tcgp/A1/274/low.webp,A1-274,파이어 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/274.webp,A1-274,火焰鳥 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/274.webp,A1-274,Sulfura ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/274.webp,A1-274,Moltres ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/274.webp,A1-274,Lavados ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/274.webp
3126,A1,273/226,A1-273,A1-273,Lt. Surge,https://assets.tcgdex.net/en/tcgp/A1/273/low.webp,A1-273,마티스,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/273.webp,A1-273,馬志士,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/273.webp,A1-273,Major Bob,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/273.webp,A1-273,Teniente Surge,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/273.webp,A1-273,Major Bob,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/273.webp
3127,A1,272/226,A1-272,A1-272,Sabrina,https://assets.tcgdex.net/en/tcgp/A1/272/low.webp,A1-272,초련,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/272.webp,A1-272,娜姿,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/272.webp,A1-272,Morgane,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/272.webp,A1-272,Sabrina,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/272.webp,A1-272,Sabrina,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/272.webp
3128,A1,271/226,A1-271,A1-271,Brock,https://assets.tcgdex.net/en/tcgp/A1/271/low.webp,A1-271,웅,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/271.webp,A1-271,小剛,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/271.webp,A1-271,Pierre,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/271.webp,A1-271,Brock,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/271.webp,A1-271,Rocko,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/271.webp
3129,A1,270/226,A1-270,A1-270,Giovanni,https://assets.tcgdex.net/en/tcgp/A1/270/low.webp,A1-270,비주기,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/270.webp,A1-270,坂木,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/270.webp,A1-270,Giovanni,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/270.webp,A1-270,Giovanni,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/270.webp,A1-270,Giovanni,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/270.webp
3130,A1,269/226,A1-269,A1-269,Koga,https://assets.tcgdex.net/en/tcgp/A1/269/low.webp,A1-269,독수,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/269.webp,A1-269,阿桔,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/269.webp,A1-269,Koga,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/269.webp,A1-269,Koga,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/269.webp,A1-269,Koga,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/269.webp
3131,A1,268/226,A1-268,A1-268,Blaine,https://assets.tcgdex.net/en/tcgp/A1/268/low.webp,A1-268,강연,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/268.webp,A1-268,夏伯,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/268.webp,A1-268,Auguste,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/268.webp,A1-268,Blaine,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/268.webp,A1-268,Pyro,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/268.webp
3132,A1,267/226,A1-267,A1-267,Misty,https://assets.tcgdex.net/en/tcgp/A1/267/low.webp,A1-267,이슬,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/267.webp,A1-267,小霞,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/267.webp,A1-267,Ondine,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/267.webp,A1-267,Misty,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/267.webp,A1-267,Misty,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/267.webp
3133,A1,266/226,A1-266,A1-266,Erika,https://assets.tcgdex.net/en/tcgp/A1/266/low.webp,A1-266,민화,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/266.webp,A1-266,莉佳,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/266.webp,A1-266,Erika,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/266.webp,A1-266,Erika,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/266.webp,A1-266,Erika,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/266.webp
3134,A1,265/226,A1-265,A1-265,Wigglytuff ex,https://assets.tcgdex.net/en/tcgp/A1/265/low.webp,A1-265,푸크린 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/265.webp,A1-265,胖可丁 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/265.webp,A1-265,Grodoudou ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/265.webp,A1-265,Wigglytuff ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/265.webp,A1-265,Knuddeluff ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/265.webp
3135,A1,264/226,A1-264,A1-264,Marowak ex,https://assets.tcgdex.net/en/tcgp/A1/264/low.webp,A1-264,텅구리 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/264.webp,A1-264,嘎啦嘎啦 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/264.webp,A1-264,Ossatueur ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/264.webp,A1-264,Marowak ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/264.webp,A1-264,Knogga ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/264.webp
3136,A1,263/226,A1-263,A1-263,Machamp ex,https://assets.tcgdex.net/en/tcgp/A1/263/low.webp,A1-263,괴력몬 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/263.webp,A1-263,怪力 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/263.webp,A1-263,Mackogneur ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/263.webp,A1-263,Machamp ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/263.webp,A1-263,Machomei ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/263.webp
3137,A1,262/226,A1-262,A1-262,Mewtwo ex,https://assets.tcgdex.net/en/tcgp/A1/262/low.webp,A1-262,뮤츠 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/262.webp,A1-262,超夢 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/262.webp,A1-262,Mewtwo ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/262.webp,A1-262,Mewtwo ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/262.webp,A1-262,Mewtu ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/262.webp
3138,A1,261/226,A1-261,A1-261,Gengar ex,https://assets.tcgdex.net/en/tcgp/A1/261/low.webp,A1-261,팬텀 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/261.webp,A1-261,耿鬼 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/261.webp,A1-261,Ectoplasma ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/261.webp,A1-261,Gengar ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/261.webp,A1-261,Gengar ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/261.webp
3139,A1,260/226,A1-260,A1-260,Zapdos ex,https://assets.tcgdex.net/en/tcgp/A1/260/low.webp,A1-260,썬더 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/260.webp,A1-260,閃電鳥 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/260.webp,A1-260,Électhor ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/260.webp,A1-260,Zapdos ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/260.webp,A1-260,Zapdos ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/260.webp
3140,A1,259/226,A1-259,A1-259,Pikachu ex,https://assets.tcgdex.net/en/tcgp/A1/259/low.webp,A1-259,피카츄 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/259.webp,A1-259,皮卡丘 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/259.webp,A1-259,Pikachu ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/259.webp,A1-259,Pikachu ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/259.webp,A1-259,Pikachu ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/259.webp
3141,A1,258/226,A1-258,A1-258,Articuno ex,https://assets.tcgdex.net/en/tcgp/A1/258/low.webp,A1-258,프리져 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/258.webp,A1-258,急凍鳥 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/258.webp,A1-258,Artikodin ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/258.webp,A1-258,Articuno ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/258.webp,A1-258,Arktos ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/258.webp
3142,A1,257/226,A1-257,A1-257,Starmie ex,https://assets.tcgdex.net/en/tcgp/A1/257/low.webp,A1-257,아쿠스타 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/257.webp,A1-257,寶石海星 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/257.webp,A1-257,Staross ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/257.webp,A1-257,Starmie ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/257.webp,A1-257,Starmie ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/257.webp
3143,A1,256/226,A1-256,A1-256,Blastoise ex,https://assets.tcgdex.net/en/tcgp/A1/256/low.webp,A1-256,거북왕 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/256.webp,A1-256,水箭龜 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/256.webp,A1-256,Tortank ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/256.webp,A1-256,Blastoise ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/256.webp,A1-256,Turtok ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/256.webp
3144,A1,255/226,A1-255,A1-255,Moltres ex,https://assets.tcgdex.net/en/tcgp/A1/255/low.webp,A1-255,파이어 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/255.webp,A1-255,火焰鳥 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/255.webp,A1-255,Sulfura ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/255.webp,A1-255,Moltres ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/255.webp,A1-255,Lavados ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/255.webp
3145,A1,254/226,A1-254,A1-254,Arcanine ex,https://assets.tcgdex.net/en/tcgp/A1/254/low.webp,A1-254,윈디 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/254.webp,A1-254,風速狗 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/254.webp,A1-254,Arcanin ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/254.webp,A1-254,Arcanine ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/254.webp,A1-254,Arkani ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/254.webp
3146,A1,253/226,A1-253,A1-253,Charizard ex,https://assets.tcgdex.net/en/tcgp/A1/253/low.webp,A1-253,리자몽 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/253.webp,A1-253,噴火龍 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/253.webp,A1-253,Dracaufeu ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/253.webp,A1-253,Charizard ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/253.webp,A1-253,Glurak ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/253.webp
3147,A1,252/226,A1-252,A1-252,Exeggutor ex,https://assets.tcgdex.net/en/tcgp/A1/252/low.webp,A1-252,나시 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/252.webp,A1-252,椰蛋樹 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/252.webp,A1-252,Noadkoko ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/252.webp,A1-252,Exeggutor ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/252.webp,A1-252,Kokowei ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/252.webp
3148,A1,251/226,A1-251,A1-251,Venusaur ex,https://assets.tcgdex.net/en/tcgp/A1/251/low.webp,A1-251,이상해꽃 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/251.webp,A1-251,妙蛙花 ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/251.webp,A1-251,Florizarre ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/251.webp,A1-251,Venusaur ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/251.webp,A1-251,Bisaflor ex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/251.webp
3149,A1,250/226,A1-250,A1-250,Snorlax,https://assets.tcgdex.net/en/tcgp/A1/250/low.webp,A1-250,잠만보,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/250.webp,A1-250,卡比獸,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/250.webp,A1-250,Ronflex,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/250.webp,A1-250,Snorlax,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/250.webp,A1-250,Relaxo,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/250.webp
3150,A1,249/226,A1-249,A1-249,Porygon,https://assets.tcgdex.net/en/tcgp/A1/249/low.webp,A1-249,폴리곤,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/249.webp,A1-249,多邊獸,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/249.webp,A1-249,Porygon,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/249.webp,A1-249,Porygon,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/249.webp,A1-249,Porygon,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/249.webp
3151,A1,248/226,A1-248,A1-248,Eevee,https://assets.tcgdex.net/en/tcgp/A1/248/low.webp,A1-248,이브이,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/248.webp,A1-248,伊布,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/248.webp,A1-248,Évoli,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/248.webp,A1-248,Eevee,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/248.webp,A1-248,Evoli,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/248.webp
3152,A1,247/226,A1-247,A1-247,Ditto,https://assets.tcgdex.net/en/tcgp/A1/247/low.webp,A1-247,메타몽,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/247.webp,A1-247,百變怪,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/247.webp,A1-247,Métamorph,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/247.webp,A1-247,Ditto,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/247.webp,A1-247,Ditto,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/247.webp
3153,A1,246/226,A1-246,A1-246,Meowth,https://assets.tcgdex.net/en/tcgp/A1/246/low.webp,A1-246,나옹,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/ko_KR/246.webp,A1-246,喵喵,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/zh_TW/246.webp,A1-246,Miaouss,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/fr_FR/246.webp,A1-246,Meowth,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/es_ES/246.webp,A1-246,Mauzi,https://ptcgp-tracker.com/sites/default/files/genetic_apex/cards/de_DE/246.webp
